Id. de almacén;Fecha Entrega;Mes;Dia;Tipo de pedido;Número de OC de comprador;Número de departamento;tipo_pallet;Id. de palé;Nombre de usuario;Número de artículo;Descripción;Cantidad;Número de artículo 1
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793904;HEHUENCHU;ET13277;SEVEN UP PET2000X6-TR;1;ET13277
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793904;HEHUENCHU;ET14486;LIMON SODA PET3000X6-TR;2;ET14486
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793904;HEHUENCHU;ET17434;BILZ PET3000X6-TR;2;ET17434
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793904;HEHUENCHU;ET17450;KEM PIN PET3000X6-TR;2;ET17450
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793904;HEHUENCHU;ET17566;PEPSI PET3000X6-TR;1;ET17566
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793934;CESCOBAR;ET1124K;WATTS TUTTIFRUT LIG PET1500X6;1;ET1124K
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793934;CESCOBAR;ET12580;WATTS DUR LIG PET1500X6-TR;1;ET12580
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793934;CESCOBAR;ET1267K;WATTS TUTTIFLLA PET 1500X6-TR;7;ET1267K
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793934;CESCOBAR;ET13226;LIMON SODA PET250X12-TR;1;ET13226
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793934;CESCOBAR;ET14737;WATTS TUTTIARANDANO PET1500X06;3;ET14737
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793934;CESCOBAR;ET15881;WATTS TUTTIKIWI PET1500X6-TR;3;ET15881
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793934;CESCOBAR;ET16004;WATTS DUR PET1500X6-TR;5;ET16004
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793934;CESCOBAR;ET16012;WATTS DAM PET1500X6-TR;1;ET16012
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793934;CESCOBAR;ET16020;WATTS NAR PET1500X6-TR;3;ET16020
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793934;CESCOBAR;ET16039;WATTS PIN PET1500X6-TR;1;ET16039
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793934;CESCOBAR;ET47694;BILZ PET250X12-TR;2;ET47694
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793934;CESCOBAR;ET47848;PAP PET250X12-TR;1;ET47848
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793939;HEHUENCHU;ET1284K;CRUSH LIG PET2000X6-TR;1;ET1284K
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793939;HEHUENCHU;ET8703523;WATTS DURAZNO PET 400X12;5;ET8703523
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793939;HEHUENCHU;ET8703752;BILZ ZERO PET 2000 X 6;1;ET8703752
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793939;HEHUENCHU;ET8703760;PAP ZERO PET 2000 X 6;1;ET8703760
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793939;HEHUENCHU;ET8708312;LIMON SODA ZERO 6PF-PET 2.0;1;ET8708312
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O61-02;2002;Mixto;RGU00011793939;HEHUENCHU;ET9253;PAP PET2000X6-TR;1;ET9253
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;163;CNIBARRAA;450403;SOL CANAST. 6PCX4-VNR330-SO;8;450403
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792327;FVEGA;450470;LEMON STONES PET1500X6-TR;1;450470
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792330;EMHERNANV;836;CO2 CILINDRO CERVEZA TQE-09KG;2;836
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792330;EMHERNANV;450197;KUNSTMANN TOROBAYO KEG30LT 5,0;1;450197
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792342;JBRAVO;450229;CRISTAL VRE1000X12-TR;3;450229
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792342;JBRAVO;450417;HEINEKEN K2 VRE1000X12-TC;1;450417
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792342;JBRAVO;450604;ESCUDO VRE1200CCX10-TC;8;450604
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792342;JBRAVO;450605;MORENITA VRE1200CCX10-TC;3;450605
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792342;JBRAVO;450607;CRISTAL VRE1200CCX10-TC;5;450607
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792345;FVEGA;ET13072;LIMON SODA PRB2500X6-TR;1;ET13072
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792345;FVEGA;ET17280;BILZ PRB2500X6-TR;1;ET17280
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792345;FVEGA;ET18406;PEPSI PRB2500X6-TR;1;ET18406
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792345;FVEGA;ET18481;CRUSH PRB2500X6-TR;1;ET18481
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792345;FVEGA;ET18589;KEM PIN PRB2500X6-TR;1;ET18589
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792370;EMHERNANV;ET8265;PAP VRE350X24-TC;1;ET8265
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792469;CTORRES;ET8702357;PURE LIFE BIDON S/GAS 6 LITROS;2;ET8702357
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792469;CTORRES;ET8704198;JUGO VIVO LIMONADA 100X7 GR;1;ET8704198
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792469;CTORRES;ET8704333;JUGO VIVO PAPAYA 100X7 GR;1;ET8704333
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792469;CTORRES;ET8704406;JUGO VIVO NARANJA 8X10X8 GR;1;ET8704406
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792469;CTORRES;ET8704473;JUGO VIVO DURAZNO 8X10X7 GR;1;ET8704473
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792469;CTORRES;ET8704481;JUGO VIVO PIÑA 8X10X7 GR;2;ET8704481
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792469;CTORRES;ET8704511;JUGO VIVO FRUTILLA 8X10X7 GR;1;ET8704511
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792469;CTORRES;ET8704538;JUGO VIVO BERRIES 8X10X7 GR;1;ET8704538
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792469;CTORRES;ET8704546;JUGO VIVO ARANDANO-CIRUELA 8X1;1;ET8704546
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792469;CTORRES;ET8704554;JUGO VIVO DURAZNO HUESILLO 8X1;1;ET8704554
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792469;CTORRES;ET8704562;JUGO VIVO FRUTOS VERDES 8X10X7;1;ET8704562
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792514;ERAVELIZA;7493;KUNSTM-TOROB 4PCX6-VNR330-TC;1;7493
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792514;ERAVELIZA;450295;HEINEKEN CANAST. 6PCX4-VNR330C;2;450295
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792514;ERAVELIZA;450325;CRISTAL 6PKCANASTILLOX4-VNR355;1;450325
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792514;ERAVELIZA;450336;ROYAL GUARD 6PKCANASTILLOX4-VN;4;450336
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792514;ERAVELIZA;450399;ESCUDO NEGRA CANAST. 6PCX4-VNR;1;450399
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792514;ERAVELIZA;450573;ROYAL ALE CANASTILLO 6PCX4-VNR;2;450573
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792514;ERAVELIZA;450640;GUARANA STONES 6PFX4-LAT350CC;2;450640
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792514;ERAVELIZA;450671;ROYAL GUARD SMOOTH LAGER 6PCAN;7;450671
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792519;FSAAVE;450189;CRISTAL SIN ALCOHOL 6PX4LAT350;1;450189
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792519;FSAAVE;450329;ESCUDO 12PX2-LATA350CC (3X4);12;450329
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792519;FSAAVE;450404;MORENITA 6PFX4-LAT350CC;8;450404
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792519;FSAAVE;450472;LEMON STONES 6PFX4-LAT350CC;5;450472
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792519;FSAAVE;450525;ROY GUARD 6PKX4-LAT350CC CARTU;1;450525
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792519;FSAAVE;450531;MARACUYA STONES 6PFX4-LAT350CC;1;450531
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792519;FSAAVE;ET13404;BILZ 6PFX4-LAT350;1;ET13404
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792519;FSAAVE;ET16748;CRUSH 6PFX4-LAT350;1;ET16748
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792519;FSAAVE;ET17108;KEM PIN 6PFX4-LAT350;1;ET17108
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792519;FSAAVE;ET17124;PEPSI 6PFX4-LAT350;2;ET17124
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792519;FSAAVE;ET17140;PAP 6PFX4-LAT350;1;ET17140
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792519;FSAAVE;ET17159;LIMON SODA 6PFX4-LAT350;1;ET17159
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792519;FSAAVE;ET8700036;WATTS DURAZNO LIGHT GNB 300X24;5;ET8700036
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792519;FSAAVE;ET8700052;WATTS NARANJA GNB 300X24;1;ET8700052
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792519;FSAAVE;ET8700060;WATTS NARANJA LIGHT GNB 300X24;1;ET8700060
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792521;RASEGOV;450010;ESCUDO 6PFX4-LATA350CC;17;450010
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792521;RASEGOV;450133;ESCUDO 6PX4-LAT470CC;11;450133
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792521;RASEGOV;450235;CRISTAL 6PFX4-LAT350CC;35;450235
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792521;RASEGOV;450237;CRISTAL 6PFX4-LAT470CC;3;450237
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792521;RASEGOV;450298;CRISTAL 12PFX2-LAT470CC;5;450298
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792521;RASEGOV;450572;HEINEKEN 4PFX6-LAT470CC;1;450572
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792521;RASEGOV;450583;ANDES LAT470X24;13;450583
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792521;RASEGOV;450592;ESCUDO SILVER LAT470CX24;13;450592
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792521;RASEGOV;450673;BAVARIA LAT470X24;2;450673
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792521;RASEGOV;450684;ROYAL GUARD LAT470X24;2;450684
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792521;RASEGOV;450685;ESCUDO SIN FILTRAR LAT470X24;2;450685
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792522;CTORRES;ET870189K;CACHANTUN SIN GAS BIDON 6000X4;1;ET870189K
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792522;CTORRES;ET8704732;SPRIM FRAMBUESA DP 2X44X35 GR;1;ET8704732
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792522;CTORRES;ET8704767;SPRIM MANGO DP 2X44X35 GR;1;ET8704767
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792522;CTORRES;ET8705178;SPRIM NARANJA DP 8X10X35 GR;1;ET8705178
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792522;CTORRES;ET8705186;SPRIM DAMASCO DP 8X10X35 GR;1;ET8705186
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792522;CTORRES;ET8705208;SPRIM DURAZNO DP 8X10X35 GR;2;ET8705208
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792522;CTORRES;ET8705305;SPRIM FRAMBUESA DP 8X10X35 GR;1;ET8705305
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792522;CTORRES;ET8705313;SPRIM FRUTILLA DP 8X10X35 GR;1;ET8705313
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792522;CTORRES;ET8705380;SPRIM NARANJA-PLATANO DP 8X10X;2;ET8705380
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792522;CTORRES;ET8705402;SPRIM PIÑA DP 8X10X35 GR;3;ET8705402
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792544;CNIBARRAA;ET15008;CATUN CG PET2250X6-TR;5;ET15008
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792544;CNIBARRAA;ET15024;CATUN SG PET2250X6-TR;3;ET15024
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792544;CNIBARRAA;ET49182;CATUN CG PET500X12-TR;2;ET49182
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792544;CNIBARRAA;ET49190;CATUN SG PET500X12-TR;1;ET49190
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792544;CNIBARRAA;ET49778;CATUN LG PET500X12-TR;1;ET49778
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792553;HEHUENCHU;ET15474;SEVEN UP PET500X12-TR;1;ET15474
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792553;HEHUENCHU;ET47147;CATUN CG PET1600X6-TR;7;ET47147
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792553;HEHUENCHU;ET47155;CATUN SG PET1600X6-TR;7;ET47155
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792553;HEHUENCHU;ET47384;PEPSI PET500X12-TR;3;ET47384
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792553;HEHUENCHU;ET4976K;CATUN LG PET1600X6-TR;5;ET4976K
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792553;HEHUENCHU;ET8706530;MAS CACHANTUN CITRUS PET 1600X;4;ET8706530
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792553;HEHUENCHU;ET8706557;MAS CACHANTUN MANZANA PET 1600;3;ET8706557
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792553;HEHUENCHU;ET8706565;MAS CACHANTUN GRANADA PET 1600;4;ET8706565
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792553;HEHUENCHU;ET8706611;MAS CACHANTUN UVA PET 1600 X6;1;ET8706611
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792553;HEHUENCHU;ET870662K;MAS CACHANTUN PERA PET 1600 X6;2;ET870662K
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792553;HEHUENCHU;ET8707529;MAS CATUN WOM FRU BOS PET1.6X6;1;ET8707529
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792555;CESCOBAR;ET10073;LIMON SODA PET1500X6-TR;2;ET10073
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792555;CESCOBAR;ET10189;AGUA TONICA PET1500X6-TR;1;ET10189
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792555;CESCOBAR;ET15105;GINGER ALE LIGHT PET1500X6-TR;1;ET15105
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792555;CESCOBAR;ET8701806;PAP ZERO PET 1500CC X 6-TR;1;ET8701806
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792555;CESCOBAR;ET8701814;BILZ ZERO PET 1500CC X 6-TR;1;ET8701814
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792555;CESCOBAR;ET8702152;KEM ZERO PET 1500 X 6;1;ET8702152
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792555;CESCOBAR;ET9091;GINGER ALE PET1500X6-TR;2;ET9091
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792555;CESCOBAR;ET9199;BILZ PET1500X6-TR;1;ET9199
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792555;CESCOBAR;ET9296;PAP PET1500X6-TR;1;ET9296
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792555;CESCOBAR;ET9393;CRUSH PET1500X6-TR;2;ET9393
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792555;CESCOBAR;ET9539;KEM PIN PET1500X6-TR;1;ET9539
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792559;CTORRES;7799;MIS_VARIET-ME-NAC-VNR750CCX12-;1;7799
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792559;CTORRES;7801;MIS_VARIET-CS-NAC-VNR750CCX12-;1;7801
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792559;CTORRES;700287;MANQUEHUIT-FR-NAC-VNR1350CCX8-;1;700287
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792559;CTORRES;700448;35_SUR-CAVNR750CCX12-CO;1;700448
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792559;CTORRES;700571;STA_HELENA-B-CB8-1000CCX12-TR;1;700571
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792581;CNIBARRAA;ET10162;LIMON SODA ZERO 6PF-PET 3000-T;2;ET10162
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792581;CNIBARRAA;ET17434;BILZ PET3000X6-TR;13;ET17434
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792581;CNIBARRAA;ET17612;SEVEN UP PET3000X6-TR;2;ET17612
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792581;CNIBARRAA;ET17760;CRUSH PET3000X6-TR;10;ET17760
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792581;CNIBARRAA;ET18228;GINGER ALE PET3000X6-TR;7;ET18228
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792581;CNIBARRAA;ET8701954;PAP ZERO PET3000X6-TR;3;ET8701954
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792581;CNIBARRAA;ET8701962;BILZ ZERO PET3000X6-TR;2;ET8701962
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792581;CNIBARRAA;ET8702160;KEM ZERO PET 3000 X 6;2;ET8702160
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792581;CNIBARRAA;ET8706867;FRUGO FRUTILLA 6PF-PET3000-TR;1;ET8706867
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792581;CNIBARRAA;ET870693K;PEPSI ZERO 6PF-PET 3000;1;ET870693K
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792581;CNIBARRAA;ET8707049;CRUSH ZERO 6PF-PET 3000-TR;1;ET8707049
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792581;CNIBARRAA;ET8751471;PEPSI-BILZ-KEM 3PF-PET3000-TR;3;ET8751471
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792581;CNIBARRAA;ET875148K;PEPSI-BILZ-PAP 3PF-PET3000-TR;3;ET875148K
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792585;HORMAZABAL;445458;CAMPANARIO LUCUMA COLADA 12° V;1;445458
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792585;HORMAZABAL;445709;RON CABO VIEJO 40GL 1000CC X 6;2;445709
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792585;HORMAZABAL;445725;3R 40GL VNR700X12;2;445725
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792585;HORMAZABAL;445727;3R 35GL VNR1000X6;1;445727
RGUA TCCU;12-07-2019 0:00;7;12;3020-SAN FERNANDO;O62-01;1004;Mixto;RGU00011792585;HORMAZABAL;445774;RUTA MANGO 12GL 1200CCX6;1;445774
